GEOID,year,name,parent-location,population,poverty-rate,renter-occupied-households,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,pct-multiple,pct-other,eviction-filings,evictions,eviction-rate,eviction-filing-rate,low-flag,imputed,subbed
53041970800,2011,9708,"Lewis County, Washington",4410.0,12.07,797.0,47.18,754.0,37961.0,193800.0,37.0,82.04,0.93,13.9,1.09,0.2,0.0,1.84,0.0,9.0,8.0,1.0,1.13,1,1,0
53041970800,2012,9708,"Lewis County, Washington",4410.0,12.07,801.0,47.18,754.0,37961.0,193800.0,37.0,82.04,0.93,13.9,1.09,0.2,0.0,1.84,0.0,26.0,18.0,2.25,3.25,1,1,0
53041970800,2013,9708,"Lewis County, Washington",4410.0,12.07,806.0,47.18,754.0,37961.0,193800.0,37.0,82.04,0.93,13.9,1.09,0.2,0.0,1.84,0.0,19.0,10.0,1.24,2.36,1,0,0
53041970800,2014,9708,"Lewis County, Washington",4410.0,12.07,810.0,47.18,754.0,37961.0,193800.0,37.0,82.04,0.93,13.9,1.09,0.2,0.0,1.84,0.0,16.0,9.0,1.11,1.98,1,0,0
53041970800,2015,9708,"Lewis County, Washington",4410.0,12.07,815.0,47.18,754.0,37961.0,193800.0,37.0,82.04,0.93,13.9,1.09,0.2,0.0,1.84,0.0,22.0,8.0,0.98,2.7,1,0,0
53041970800,2016,9708,"Lewis County, Washington",4410.0,12.07,819.0,47.18,754.0,37961.0,193800.0,37.0,82.04,0.93,13.9,1.09,0.2,0.0,1.84,0.0,15.0,12.0,1.47,1.83,1,0,0
53041970900,2000,9709,"Lewis County, Washington",1737.0,26.78,377.0,55.28,418.0,27569.0,85900.0,27.5,85.78,0.29,9.56,1.21,0.52,0.17,2.36,0.12,,,,,0,0,0
53041970900,2001,9709,"Lewis County, Washington",1737.0,26.78,376.0,55.28,418.0,27569.0,85900.0,27.5,85.78,0.29,9.56,1.21,0.52,0.17,2.36,0.12,,,,,0,0,0
53041970900,2002,9709,"Lewis County, Washington",1737.0,26.78,374.0,55.28,418.0,27569.0,85900.0,27.5,85.78,0.29,9.56,1.21,0.52,0.17,2.36,0.12,,,,,0,0,0
53041970900,2003,9709,"Lewis County, Washington",1737.0,26.78,373.0,55.28,418.0,27569.0,85900.0,27.5,85.78,0.29,9.56,1.21,0.52,0.17,2.36,0.12,,,,,0,0,0
53041970900,2004,9709,"Lewis County, Washington",1737.0,26.78,371.0,55.28,418.0,27569.0,85900.0,27.5,85.78,0.29,9.56,1.21,0.52,0.17,2.36,0.12,,,,,0,0,0
53041970900,2005,9709,"Lewis County, Washington",1776.0,6.27,370.0,42.99,800.0,46000.0,142000.0,27.6,84.4,0.0,9.68,0.0,1.24,0.0,4.67,0.0,10.0,3.0,0.81,2.71,1,0,0
53041970900,2006,9709,"Lewis County, Washington",1776.0,6.27,368.0,42.99,800.0,46000.0,142000.0,27.6,84.4,0.0,9.68,0.0,1.24,0.0,4.67,0.0,10.0,6.0,1.63,2.72,1,0,0
53041970900,2007,9709,"Lewis County, Washington",1776.0,6.27,367.0,42.99,800.0,46000.0,142000.0,27.6,84.4,0.0,9.68,0.0,1.24,0.0,4.67,0.0,5.0,3.0,0.82,1.36,1,0,0
53041970900,2008,9709,"Lewis County, Washington",1776.0,6.27,365.0,42.99,800.0,46000.0,142000.0,27.6,84.4,0.0,9.68,0.0,1.24,0.0,4.67,0.0,6.0,4.0,1.1,1.64,1,0,0
53041970900,2009,9709,"Lewis County, Washington",1776.0,6.27,364.0,42.99,800.0,46000.0,142000.0,27.6,84.4,0.0,9.68,0.0,1.24,0.0,4.67,0.0,7.0,2.0,0.55,1.93,1,0,0
53041970900,2010,9709,"Lewis County, Washington",1799.0,4.92,362.0,54.03,908.0,33255.0,148000.0,33.7,78.93,0.72,15.95,0.56,1.56,0.0,2.17,0.11,2.0,2.0,0.55,0.55,1,0,0
53041970900,2011,9709,"Lewis County, Washington",1611.0,17.08,363.0,60.0,717.0,31154.0,149200.0,32.5,76.47,9.25,8.07,0.56,0.0,0.0,5.65,0.0,5.0,5.0,1.38,1.38,1,1,0
53041970900,2012,9709,"Lewis County, Washington",1611.0,17.08,364.0,60.0,717.0,31154.0,149200.0,32.5,76.47,9.25,8.07,0.56,0.0,0.0,5.65,0.0,10.0,6.0,1.65,2.74,1,1,0
53041970900,2013,9709,"Lewis County, Washington",1611.0,17.08,366.0,60.0,717.0,31154.0,149200.0,32.5,76.47,9.25,8.07,0.56,0.0,0.0,5.65,0.0,4.0,2.0,0.55,1.09,1,0,0
53041970900,2014,9709,"Lewis County, Washington",1611.0,17.08,367.0,60.0,717.0,31154.0,149200.0,32.5,76.47,9.25,8.07,0.56,0.0,0.0,5.65,0.0,4.0,2.0,0.55,1.09,1,0,0
53041970900,2015,9709,"Lewis County, Washington",1611.0,17.08,368.0,60.0,717.0,31154.0,149200.0,32.5,76.47,9.25,8.07,0.56,0.0,0.0,5.65,0.0,12.0,4.0,1.09,3.26,1,0,0
53041970900,2016,9709,"Lewis County, Washington",1611.0,17.08,369.0,60.0,717.0,31154.0,149200.0,32.5,76.47,9.25,8.07,0.56,0.0,0.0,5.65,0.0,12.0,6.0,1.63,3.25,1,0,0
53041971000,2000,9710,"Lewis County, Washington",2851.0,15.98,471.0,42.9,640.0,35580.0,112500.0,36.6,86.18,2.63,6.14,1.65,1.82,0.14,1.44,0.0,,,,,0,0,0
53041971000,2001,9710,"Lewis County, Washington",2851.0,15.98,476.0,42.9,640.0,35580.0,112500.0,36.6,86.18,2.63,6.14,1.65,1.82,0.14,1.44,0.0,,,,,0,0,0
53041971000,2002,9710,"Lewis County, Washington",2851.0,15.98,481.0,42.9,640.0,35580.0,112500.0,36.6,86.18,2.63,6.14,1.65,1.82,0.14,1.44,0.0,,,,,0,0,0
53041971000,2003,9710,"Lewis County, Washington",2851.0,15.98,487.0,42.9,640.0,35580.0,112500.0,36.6,86.18,2.63,6.14,1.65,1.82,0.14,1.44,0.0,,,,,0,0,0
53041971000,2004,9710,"Lewis County, Washington",2851.0,15.98,492.0,42.9,640.0,35580.0,112500.0,36.6,86.18,2.63,6.14,1.65,1.82,0.14,1.44,0.0,,,,,0,0,0
53041971000,2005,9710,"Lewis County, Washington",3483.0,5.65,497.0,39.53,903.0,45237.0,179300.0,29.1,78.58,3.93,12.66,1.18,0.66,0.0,2.99,0.0,4.0,2.0,0.4,0.8,1,0,0
53041971000,2006,9710,"Lewis County, Washington",3483.0,5.65,502.0,39.53,903.0,45237.0,179300.0,29.1,78.58,3.93,12.66,1.18,0.66,0.0,2.99,0.0,7.0,3.0,0.6,1.39,1,0,0
53041971000,2007,9710,"Lewis County, Washington",3483.0,5.65,507.0,39.53,903.0,45237.0,179300.0,29.1,78.58,3.93,12.66,1.18,0.66,0.0,2.99,0.0,9.0,8.0,1.58,1.77,1,0,0
53041971000,2008,9710,"Lewis County, Washington",3483.0,5.65,513.0,39.53,903.0,45237.0,179300.0,29.1,78.58,3.93,12.66,1.18,0.66,0.0,2.99,0.0,4.0,2.0,0.39,0.78,1,0,0
53041971000,2009,9710,"Lewis County, Washington",3483.0,5.65,518.0,39.53,903.0,45237.0,179300.0,29.1,78.58,3.93,12.66,1.18,0.66,0.0,2.99,0.0,3.0,1.0,0.19,0.58,1,0,0
53041971000,2010,9710,"Lewis County, Washington",2949.0,10.12,523.0,46.45,786.0,44231.0,191600.0,37.2,81.76,2.68,10.92,1.36,1.22,0.27,1.73,0.07,7.0,6.0,1.15,1.34,1,0,0
53041971000,2011,9710,"Lewis County, Washington",2877.0,14.25,525.0,53.62,854.0,37463.0,176500.0,39.2,79.91,1.32,15.19,0.0,0.83,0.1,2.64,0.0,8.0,8.0,1.52,1.52,1,1,0
53041971000,2012,9710,"Lewis County, Washington",2877.0,14.25,527.0,53.62,854.0,37463.0,176500.0,39.2,79.91,1.32,15.19,0.0,0.83,0.1,2.64,0.0,3.0,2.0,0.38,0.57,1,1,0
53041971000,2013,9710,"Lewis County, Washington",2877.0,14.25,530.0,53.62,854.0,37463.0,176500.0,39.2,79.91,1.32,15.19,0.0,0.83,0.1,2.64,0.0,8.0,6.0,1.13,1.51,1,0,0
53041971000,2014,9710,"Lewis County, Washington",2877.0,14.25,532.0,53.62,854.0,37463.0,176500.0,39.2,79.91,1.32,15.19,0.0,0.83,0.1,2.64,0.0,7.0,5.0,0.94,1.32,1,0,0
53041971000,2015,9710,"Lewis County, Washington",2877.0,14.25,534.0,53.62,854.0,37463.0,176500.0,39.2,79.91,1.32,15.19,0.0,0.83,0.1,2.64,0.0,11.0,3.0,0.56,2.06,1,0,0
53041971000,2016,9710,"Lewis County, Washington",2877.0,14.25,536.0,53.62,854.0,37463.0,176500.0,39.2,79.91,1.32,15.19,0.0,0.83,0.1,2.64,0.0,7.0,7.0,1.31,1.31,1,0,0
53041971100,2000,9711,"Lewis County, Washington",3362.0,3.6,185.0,14.8,632.0,42988.0,147900.0,36.3,93.72,0.21,3.06,0.95,0.71,0.06,1.28,0.0,,,,,0,0,0
53041971100,2001,9711,"Lewis County, Washington",3362.0,3.6,194.0,14.8,632.0,42988.0,147900.0,36.3,93.72,0.21,3.06,0.95,0.71,0.06,1.28,0.0,,,,,0,0,0
53041971100,2002,9711,"Lewis County, Washington",3362.0,3.6,203.0,14.8,632.0,42988.0,147900.0,36.3,93.72,0.21,3.06,0.95,0.71,0.06,1.28,0.0,,,,,0,0,0
53041971100,2003,9711,"Lewis County, Washington",3362.0,3.6,212.0,14.8,632.0,42988.0,147900.0,36.3,93.72,0.21,3.06,0.95,0.71,0.06,1.28,0.0,,,,,0,0,0
53041971100,2004,9711,"Lewis County, Washington",3362.0,3.6,221.0,14.8,632.0,42988.0,147900.0,36.3,93.72,0.21,3.06,0.95,0.71,0.06,1.28,0.0,,,,,0,0,0
53041971100,2005,9711,"Lewis County, Washington",4104.0,6.51,231.0,11.11,555.0,57895.0,202700.0,50.0,93.66,0.0,6.12,0.0,0.0,0.0,0.22,0.0,6.0,2.0,0.87,2.6,1,0,0
53041971100,2006,9711,"Lewis County, Washington",4104.0,6.51,240.0,11.11,555.0,57895.0,202700.0,50.0,93.66,0.0,6.12,0.0,0.0,0.0,0.22,0.0,3.0,0.0,0.0,1.25,1,0,0
53041971100,2007,9711,"Lewis County, Washington",4104.0,6.51,249.0,11.11,555.0,57895.0,202700.0,50.0,93.66,0.0,6.12,0.0,0.0,0.0,0.22,0.0,2.0,1.0,0.4,0.8,1,0,0
53041971100,2008,9711,"Lewis County, Washington",4104.0,6.51,258.0,11.11,555.0,57895.0,202700.0,50.0,93.66,0.0,6.12,0.0,0.0,0.0,0.22,0.0,1.0,0.0,0.0,0.39,1,0,0
53041971100,2009,9711,"Lewis County, Washington",4104.0,6.51,267.0,11.11,555.0,57895.0,202700.0,50.0,93.66,0.0,6.12,0.0,0.0,0.0,0.22,0.0,4.0,1.0,0.37,1.5,1,0,0
53041971100,2010,9711,"Lewis County, Washington",3819.0,11.04,276.0,18.98,821.0,53225.0,188200.0,28.6,90.55,0.55,4.77,0.86,0.86,0.13,2.2,0.08,2.0,0.0,0.0,0.72,1,0,0
53041971100,2011,9711,"Lewis County, Washington",3860.0,9.37,279.0,23.79,826.0,57961.0,205100.0,32.4,87.1,0.75,4.2,0.18,1.58,0.0,6.19,0.0,5.0,0.0,0.0,1.8,1,1,0
53041971100,2012,9711,"Lewis County, Washington",3860.0,9.37,281.0,23.79,826.0,57961.0,205100.0,32.4,87.1,0.75,4.2,0.18,1.58,0.0,6.19,0.0,3.0,2.0,0.71,1.07,1,1,0
53041971100,2013,9711,"Lewis County, Washington",3860.0,9.37,284.0,23.79,826.0,57961.0,205100.0,32.4,87.1,0.75,4.2,0.18,1.58,0.0,6.19,0.0,7.0,5.0,1.76,2.47,1,0,0
53041971100,2014,9711,"Lewis County, Washington",3860.0,9.37,286.0,23.79,826.0,57961.0,205100.0,32.4,87.1,0.75,4.2,0.18,1.58,0.0,6.19,0.0,4.0,4.0,1.4,1.4,1,0,0
53041971100,2015,9711,"Lewis County, Washington",3860.0,9.37,289.0,23.79,826.0,57961.0,205100.0,32.4,87.1,0.75,4.2,0.18,1.58,0.0,6.19,0.0,5.0,1.0,0.35,1.73,1,0,0
53041971100,2016,9711,"Lewis County, Washington",3860.0,9.37,291.0,23.79,826.0,57961.0,205100.0,32.4,87.1,0.75,4.2,0.18,1.58,0.0,6.19,0.0,4.0,4.0,1.37,1.37,1,0,0
53041971200,2000,9712,"Lewis County, Washington",2780.0,13.42,227.0,21.81,445.0,34901.0,144600.0,27.9,92.19,0.11,3.53,1.76,0.4,0.11,1.91,0.0,,,,,0,0,0
53041971200,2001,9712,"Lewis County, Washington",2780.0,13.42,234.0,21.81,445.0,34901.0,144600.0,27.9,92.19,0.11,3.53,1.76,0.4,0.11,1.91,0.0,,,,,0,0,0
53041971200,2002,9712,"Lewis County, Washington",2780.0,13.42,240.0,21.81,445.0,34901.0,144600.0,27.9,92.19,0.11,3.53,1.76,0.4,0.11,1.91,0.0,,,,,0,0,0
53041971200,2003,9712,"Lewis County, Washington",2780.0,13.42,247.0,21.81,445.0,34901.0,144600.0,27.9,92.19,0.11,3.53,1.76,0.4,0.11,1.91,0.0,,,,,0,0,0
53041971200,2004,9712,"Lewis County, Washington",2780.0,13.42,253.0,21.81,445.0,34901.0,144600.0,27.9,92.19,0.11,3.53,1.76,0.4,0.11,1.91,0.0,,,,,0,0,0
53041971200,2005,9712,"Lewis County, Washington",3293.0,0.75,260.0,18.31,621.0,50428.0,210600.0,22.7,89.95,0.27,5.31,0.0,0.73,0.0,3.74,0.0,2.0,1.0,0.38,0.77,1,0,0
53041971200,2006,9712,"Lewis County, Washington",3293.0,0.75,267.0,18.31,621.0,50428.0,210600.0,22.7,89.95,0.27,5.31,0.0,0.73,0.0,3.74,0.0,2.0,0.0,0.0,0.75,1,0,0
53041971200,2007,9712,"Lewis County, Washington",3293.0,0.75,273.0,18.31,621.0,50428.0,210600.0,22.7,89.95,0.27,5.31,0.0,0.73,0.0,3.74,0.0,8.0,5.0,1.83,2.93,1,0,0
53041971200,2008,9712,"Lewis County, Washington",3293.0,0.75,280.0,18.31,621.0,50428.0,210600.0,22.7,89.95,0.27,5.31,0.0,0.73,0.0,3.74,0.0,7.0,6.0,2.14,2.5,1,0,0
53041971200,2009,9712,"Lewis County, Washington",3293.0,0.75,286.0,18.31,621.0,50428.0,210600.0,22.7,89.95,0.27,5.31,0.0,0.73,0.0,3.74,0.0,5.0,1.0,0.35,1.75,1,0,0
53041971200,2010,9712,"Lewis County, Washington",3303.0,3.93,293.0,22.85,686.0,43093.0,204300.0,28.1,89.98,0.24,4.84,1.63,0.64,0.06,2.6,0.0,0.0,0.0,0.0,0.0,1,0,0
53041971200,2011,9712,"Lewis County, Washington",2653.0,5.65,296.0,23.49,730.0,47652.0,205600.0,31.0,90.28,0.0,5.69,2.26,0.15,0.0,1.62,0.0,5.0,3.0,1.01,1.69,1,1,0
53041971200,2012,9712,"Lewis County, Washington",2653.0,5.65,299.0,23.49,730.0,47652.0,205600.0,31.0,90.28,0.0,5.69,2.26,0.15,0.0,1.62,0.0,1.0,1.0,0.33,0.33,1,1,0
53041971200,2013,9712,"Lewis County, Washington",2653.0,5.65,302.0,23.49,730.0,47652.0,205600.0,31.0,90.28,0.0,5.69,2.26,0.15,0.0,1.62,0.0,3.0,2.0,0.66,1.0,1,0,0
53041971200,2014,9712,"Lewis County, Washington",2653.0,5.65,304.0,23.49,730.0,47652.0,205600.0,31.0,90.28,0.0,5.69,2.26,0.15,0.0,1.62,0.0,3.0,2.0,0.66,0.99,1,0,0
53041971200,2015,9712,"Lewis County, Washington",2653.0,5.65,307.0,23.49,730.0,47652.0,205600.0,31.0,90.28,0.0,5.69,2.26,0.15,0.0,1.62,0.0,2.0,1.0,0.33,0.65,1,0,0
53041971200,2016,9712,"Lewis County, Washington",2653.0,5.65,310.0,23.49,730.0,47652.0,205600.0,31.0,90.28,0.0,5.69,2.26,0.15,0.0,1.62,0.0,1.0,1.0,0.32,0.32,1,0,0
53041971300,2000,9713,"Lewis County, Washington",5006.0,11.14,302.0,17.34,600.0,41111.0,120800.0,22.3,91.13,0.2,5.13,1.28,0.7,0.08,1.36,0.12,,,,,0,0,0
53041971300,2001,9713,"Lewis County, Washington",5006.0,11.14,312.0,17.34,600.0,41111.0,120800.0,22.3,91.13,0.2,5.13,1.28,0.7,0.08,1.36,0.12,,,,,0,0,0
53041971300,2002,9713,"Lewis County, Washington",5006.0,11.14,322.0,17.34,600.0,41111.0,120800.0,22.3,91.13,0.2,5.13,1.28,0.7,0.08,1.36,0.12,,,,,0,0,0
53041971300,2003,9713,"Lewis County, Washington",5006.0,11.14,333.0,17.34,600.0,41111.0,120800.0,22.3,91.13,0.2,5.13,1.28,0.7,0.08,1.36,0.12,,,,,0,0,0
53041971300,2004,9713,"Lewis County, Washington",5006.0,11.14,343.0,17.34,600.0,41111.0,120800.0,22.3,91.13,0.2,5.13,1.28,0.7,0.08,1.36,0.12,,,,,0,0,0
53041971300,2005,9713,"Lewis County, Washington",5228.0,4.73,353.0,14.47,843.0,53301.0,180100.0,23.5,87.49,0.71,6.35,2.16,0.15,0.0,3.14,0.0,1.0,0.0,0.0,0.28,1,0,0
53041971300,2006,9713,"Lewis County, Washington",5228.0,4.73,363.0,14.47,843.0,53301.0,180100.0,23.5,87.49,0.71,6.35,2.16,0.15,0.0,3.14,0.0,2.0,0.0,0.0,0.55,1,0,0
53041971300,2007,9713,"Lewis County, Washington",5228.0,4.73,373.0,14.47,843.0,53301.0,180100.0,23.5,87.49,0.71,6.35,2.16,0.15,0.0,3.14,0.0,3.0,3.0,0.8,0.8,1,0,0
53041971300,2008,9713,"Lewis County, Washington",5228.0,4.73,384.0,14.47,843.0,53301.0,180100.0,23.5,87.49,0.71,6.35,2.16,0.15,0.0,3.14,0.0,4.0,3.0,0.78,1.04,1,0,0
53041971300,2009,9713,"Lewis County, Washington",5228.0,4.73,394.0,14.47,843.0,53301.0,180100.0,23.5,87.49,0.71,6.35,2.16,0.15,0.0,3.14,0.0,5.0,2.0,0.51,1.27,1,0,0
53041971300,2010,9713,"Lewis County, Washington",5571.0,5.18,404.0,19.66,801.0,59625.0,207100.0,19.8,87.74,0.11,7.29,1.33,0.43,0.04,2.91,0.16,3.0,1.0,0.25,0.74,1,0,0
53041971300,2011,9713,"Lewis County, Washington",6016.0,7.67,409.0,13.95,855.0,53750.0,177400.0,26.9,94.0,0.02,3.49,0.66,0.0,0.0,1.83,0.0,7.0,2.0,0.49,1.71,1,1,0
53041971300,2012,9713,"Lewis County, Washington",6016.0,7.67,413.0,13.95,855.0,53750.0,177400.0,26.9,94.0,0.02,3.49,0.66,0.0,0.0,1.83,0.0,4.0,3.0,0.73,0.97,1,1,0
53041971300,2013,9713,"Lewis County, Washington",6016.0,7.67,418.0,13.95,855.0,53750.0,177400.0,26.9,94.0,0.02,3.49,0.66,0.0,0.0,1.83,0.0,5.0,2.0,0.48,1.2,1,0,0
53041971300,2014,9713,"Lewis County, Washington",6016.0,7.67,423.0,13.95,855.0,53750.0,177400.0,26.9,94.0,0.02,3.49,0.66,0.0,0.0,1.83,0.0,10.0,5.0,1.18,2.37,1,0,0
53041971300,2015,9713,"Lewis County, Washington",6016.0,7.67,427.0,13.95,855.0,53750.0,177400.0,26.9,94.0,0.02,3.49,0.66,0.0,0.0,1.83,0.0,9.0,3.0,0.7,2.11,1,0,0
53041971300,2016,9713,"Lewis County, Washington",6016.0,7.67,432.0,13.95,855.0,53750.0,177400.0,26.9,94.0,0.02,3.49,0.66,0.0,0.0,1.83,0.0,6.0,4.0,0.93,1.39,1,0,0
53041971400,2000,9714,"Lewis County, Washington",2113.0,7.33,144.0,17.93,587.0,41688.0,133500.0,24.1,95.55,0.47,1.51,0.52,0.71,0.09,1.04,0.09,,,,,0,0,0
53041971400,2001,9714,"Lewis County, Washington",2113.0,7.33,150.0,17.93,587.0,41688.0,133500.0,24.1,95.55,0.47,1.51,0.52,0.71,0.09,1.04,0.09,,,,,0,0,0
53041971400,2002,9714,"Lewis County, Washington",2113.0,7.33,157.0,17.93,587.0,41688.0,133500.0,24.1,95.55,0.47,1.51,0.52,0.71,0.09,1.04,0.09,,,,,0,0,0
53041971400,2003,9714,"Lewis County, Washington",2113.0,7.33,163.0,17.93,587.0,41688.0,133500.0,24.1,95.55,0.47,1.51,0.52,0.71,0.09,1.04,0.09,,,,,0,0,0
53041971400,2004,9714,"Lewis County, Washington",2113.0,7.33,170.0,17.93,587.0,41688.0,133500.0,24.1,95.55,0.47,1.51,0.52,0.71,0.09,1.04,0.09,,,,,0,0,0
53041971400,2005,9714,"Lewis County, Washington",2742.0,4.66,176.0,21.76,713.0,54679.0,227000.0,21.7,89.97,2.3,5.69,0.91,0.0,0.0,1.13,0.0,5.0,5.0,2.84,2.84,1,0,0
53041971400,2006,9714,"Lewis County, Washington",2742.0,4.66,182.0,21.76,713.0,54679.0,227000.0,21.7,89.97,2.3,5.69,0.91,0.0,0.0,1.13,0.0,3.0,2.0,1.1,1.64,1,0,0
53041971400,2007,9714,"Lewis County, Washington",2742.0,4.66,189.0,21.76,713.0,54679.0,227000.0,21.7,89.97,2.3,5.69,0.91,0.0,0.0,1.13,0.0,2.0,1.0,0.53,1.06,1,0,0
53041971400,2008,9714,"Lewis County, Washington",2742.0,4.66,195.0,21.76,713.0,54679.0,227000.0,21.7,89.97,2.3,5.69,0.91,0.0,0.0,1.13,0.0,6.0,4.0,2.05,3.07,1,0,0
53041971400,2009,9714,"Lewis County, Washington",2742.0,4.66,202.0,21.76,713.0,54679.0,227000.0,21.7,89.97,2.3,5.69,0.91,0.0,0.0,1.13,0.0,3.0,2.0,0.99,1.49,1,0,0
53041971400,2010,9714,"Lewis County, Washington",2608.0,0.0,208.0,21.05,1128.0,67772.0,224200.0,21.5,89.23,0.42,4.75,0.58,2.3,0.0,2.65,0.08,4.0,2.0,0.96,1.92,1,0,0
53041971400,2011,9714,"Lewis County, Washington",2829.0,6.56,213.0,17.92,1286.0,54479.0,217100.0,19.5,76.88,1.2,4.7,0.0,13.96,0.0,3.25,0.0,4.0,4.0,1.88,1.88,1,1,0
53041971400,2012,9714,"Lewis County, Washington",2829.0,6.56,218.0,17.92,1286.0,54479.0,217100.0,19.5,76.88,1.2,4.7,0.0,13.96,0.0,3.25,0.0,5.0,5.0,2.29,2.29,1,1,0
53041971400,2013,9714,"Lewis County, Washington",2829.0,6.56,224.0,17.92,1286.0,54479.0,217100.0,19.5,76.88,1.2,4.7,0.0,13.96,0.0,3.25,0.0,4.0,4.0,1.79,1.79,1,0,0
53041971400,2014,9714,"Lewis County, Washington",2829.0,6.56,229.0,17.92,1286.0,54479.0,217100.0,19.5,76.88,1.2,4.7,0.0,13.96,0.0,3.25,0.0,7.0,4.0,1.75,3.06,1,0,0
53041971400,2015,9714,"Lewis County, Washington",2829.0,6.56,234.0,17.92,1286.0,54479.0,217100.0,19.5,76.88,1.2,4.7,0.0,13.96,0.0,3.25,0.0,3.0,0.0,0.0,1.28,1,0,0
53041971400,2016,9714,"Lewis County, Washington",2829.0,6.56,239.0,17.92,1286.0,54479.0,217100.0,19.5,76.88,1.2,4.7,0.0,13.96,0.0,3.25,0.0,1.0,0.0,0.0,0.42,1,0,0
53041971500,2000,9715,"Lewis County, Washington",6278.1,12.75,426.0,18.72,557.0,37538.01,121799.88,25.1,92.37,0.19,4.0,0.96,0.45,0.19,1.72,0.13,,,,,0,0,0
53041971500,2001,9715,"Lewis County, Washington",6278.1,12.75,439.0,18.72,557.0,37538.01,121799.88,25.1,92.37,0.19,4.0,0.96,0.45,0.19,1.72,0.13,,,,,0,0,0
53041971500,2002,9715,"Lewis County, Washington",6278.1,12.75,452.0,18.72,557.0,37538.01,121799.88,25.1,92.37,0.19,4.0,0.96,0.45,0.19,1.72,0.13,,,,,0,0,0
53041971500,2003,9715,"Lewis County, Washington",6278.1,12.75,464.0,18.72,557.0,37538.01,121799.88,25.1,92.37,0.19,4.0,0.96,0.45,0.19,1.72,0.13,,,,,0,0,0
53041971500,2004,9715,"Lewis County, Washington",6278.1,12.75,477.0,18.72,557.0,37538.01,121799.88,25.1,92.37,0.19,4.0,0.96,0.45,0.19,1.72,0.13,,,,,0,0,0
53041971500,2005,9715,"Lewis County, Washington",6726.1,8.94,490.0,15.05,756.0,48654.92,206899.37,31.4,94.23,0.0,2.99,0.37,0.51,0.0,1.77,0.13,9.0,2.0,0.41,1.84,1,0,0
53041971500,2006,9715,"Lewis County, Washington",6726.1,8.94,503.0,15.05,756.0,48654.92,206899.37,31.4,94.23,0.0,2.99,0.37,0.51,0.0,1.77,0.13,13.0,10.0,1.99,2.59,1,0,0
53041971500,2007,9715,"Lewis County, Washington",6726.1,8.94,516.0,15.05,756.0,48654.92,206899.37,31.4,94.23,0.0,2.99,0.37,0.51,0.0,1.77,0.13,15.0,4.0,0.78,2.91,1,0,0
53041971500,2008,9715,"Lewis County, Washington",6726.1,8.94,528.0,15.05,756.0,48654.92,206899.37,31.4,94.23,0.0,2.99,0.37,0.51,0.0,1.77,0.13,9.0,7.0,1.32,1.7,1,0,0
53041971500,2009,9715,"Lewis County, Washington",6726.1,8.94,541.0,15.05,756.0,48654.92,206899.37,31.4,94.23,0.0,2.99,0.37,0.51,0.0,1.77,0.13,8.0,5.0,0.92,1.48,1,0,0
53041971500,2010,9715,"Lewis County, Washington",7092.0,9.65,554.0,20.85,806.0,53600.0,207900.0,37.1,88.78,0.3,6.08,1.59,0.45,0.11,2.55,0.14,11.0,7.0,1.26,1.99,1,0,0
53041971500,2011,9715,"Lewis County, Washington",7244.0,8.46,560.0,28.17,859.0,47054.0,182400.0,34.7,87.52,0.03,6.24,0.46,0.5,0.0,5.15,0.11,8.0,4.0,0.71,1.43,1,1,0
53041971500,2012,9715,"Lewis County, Washington",7244.0,8.46,566.0,28.17,859.0,47054.0,182400.0,34.7,87.52,0.03,6.24,0.46,0.5,0.0,5.15,0.11,9.0,6.0,1.06,1.59,1,1,0
53041971500,2013,9715,"Lewis County, Washington",7244.0,8.46,572.0,28.17,859.0,47054.0,182400.0,34.7,87.52,0.03,6.24,0.46,0.5,0.0,5.15,0.11,7.0,6.0,1.05,1.22,1,0,0
53041971500,2014,9715,"Lewis County, Washington",7244.0,8.46,578.0,28.17,859.0,47054.0,182400.0,34.7,87.52,0.03,6.24,0.46,0.5,0.0,5.15,0.11,9.0,4.0,0.69,1.56,1,0,0
53041971500,2015,9715,"Lewis County, Washington",7244.0,8.46,584.0,28.17,859.0,47054.0,182400.0,34.7,87.52,0.03,6.24,0.46,0.5,0.0,5.15,0.11,15.0,6.0,1.03,2.57,1,0,0
53041971500,2016,9715,"Lewis County, Washington",7244.0,8.46,590.0,28.17,859.0,47054.0,182400.0,34.7,87.52,0.03,6.24,0.46,0.5,0.0,5.15,0.11,6.0,4.0,0.68,1.02,1,0,0
53041971600,2000,9716,"Lewis County, Washington",3539.53,15.95,298.0,22.66,589.0,36071.0,103000.01,27.3,92.15,0.11,3.81,1.58,0.17,0.08,1.64,0.45,,,,,0,0,0
53041971600,2001,9716,"Lewis County, Washington",3539.53,15.95,303.0,22.66,589.0,36071.0,103000.01,27.3,92.15,0.11,3.81,1.58,0.17,0.08,1.64,0.45,,,,,0,0,0
53041971600,2002,9716,"Lewis County, Washington",3539.53,15.95,308.0,22.66,589.0,36071.0,103000.01,27.3,92.15,0.11,3.81,1.58,0.17,0.08,1.64,0.45,,,,,0,0,0
